unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
45,object,car,0.050806873498580242,car,5435238,1832094.0,351378,0.050806873498580242,black-c,142117568,2945000.0,829499,0.0057511013649719951,metal,3525611,808317.0,29005,0.0067376350285475485,jacuzzi-indoor-s,536298,824015.0,12071,0.0089531404599471013,spiralled,1634432,177915.0,41685,0.023542042467732407,wheel,1540612,1216771.0,74129,0.027626531070111142
24,object,water,0.05029914528781549,water,5727011,2196263.0,379448,0.05029914528781549,blue-c,62464739,3147045.0,470029,0.0072154795338258849,metal,3525611,850218.0,18770,0.0043079517628749116,lake-natural-s,561836,1088019.0,49456,0.030902293740498462,potholed,1608894,43700.0,7095,0.0043117619639999778,body,1312994,786836.0,4904,0.0023408941413682392
34,scene,building_facade-s,0.050190746484838254,building,35808068,2495708.0,1808592,0.049557004562574614,grey-c,161925849,3217482.0,1212913,0.0073989502058123225,glass,2286730,544405.0,8580,0.0030397990473170584,building_facade-s,3205019,1908114.0,244367,0.050190746484838254,interlaced,1659970,64959.0,17811,0.010433373674227558,balcony,323043,1593498.0,34909,0.018552511862043163
43,texture,grid,0.050068171859595313,windowpane,8991243,1899530.0,365555,0.034731347132192419,white-c,73689572,3526887.0,1759463,0.023317427054742546,glass,2286730,1137939.0,60677,0.018037201039717097,window_seat-s,587374,1073009.0,21931,0.01338519529409467,grid,1712438,434775.0,102381,0.050068171859595313,pane,489020,1082169.0,33195,0.021583309167656051
139,texture,pleated,0.049882315747578454,curtain,3163657,1400657.0,117362,0.026391559881914623,pink-c,18799488,3258193.0,218510,0.010005416414386792,fabric,8700788,1066997.0,148473,0.01543488765100872,closet-s,1008751,742918.0,48652,0.028568123512566226,pleated,1532280,699353.0,106030,0.049882315747578454,torso,7789829,816462.0,48497,0.0056669978267763869
28,object,airplane,0.049643758051292237,airplane,1310659,2060210.0,159428,0.049643758051292237,black-c,142117568,2784097.0,756197,0.0052460685062953212,metal,3525611,641544.0,8012,0.0019263583868118985,harbor-s,306456,1038907.0,22688,0.017153117734893305,stratified,1596125,32586.0,5169,0.0031837796619982729,body,1312994,1219137.0,69025,0.028023560496381397
212,texture,matted,0.049640894905718429,mountain,5559015,2270703.0,207749,0.027256605215791353,grey-c,161925849,3799951.0,1078698,0.006551575988261245,fabric,8700788,767329.0,65752,0.0069931341742210601,mountain-s,1187517,914164.0,42184,0.020482671254194593,matted,1621663,766375.0,112938,0.049640894905718429,torso,7789829,1353590.0,222824,0.024978602884673053
202,object,tree,0.049462142784423138,tree,21530467,2405378.0,1128119,0.049462142784423138,green-c,64303167,3104298.0,788974,0.011843168287915738,brick,429710,425141.0,1259,0.0014749435327416377,park-s,1200286,1350031.0,59618,0.023936252433553795,flecked,1608894,252943.0,33543,0.018346611649986272,wheel,1540612,1068917.0,4431,0.001700895705267134
240,texture,freckled,0.049337727248528793,ground,7934379,1852747.0,171534,0.017839151245185945,orange-c,30864899,3781198.0,276681,0.0080502095234903023,brick,429710,997666.0,31348,0.022455137002982749,forest_path-s,319225,711407.0,10396,0.010189799222924891,freckled,1583356,821363.0,113065,0.049337727248528793,torso,7789829,1115656.0,49438,0.005582400364406377
119,object,water,0.049290975084420562,water,5727011,2839283.0,402406,0.049290975084420562,blue-c,62464739,3704456.0,1626956,0.025207616364223126,tile,4040367,643439.0,22559,0.0048396920394907202,lake-natural-s,561836,1241846.0,35158,0.019879854613225494,potholed,1608894,172093.0,28034,0.015992442467082688,wing,328483,1477792.0,8293,0.0046123932275184071
90,object,stove,0.048643403440965682,stove,366331,1032057.0,64867,0.048643403440965682,black-c,142117568,2623684.0,577908,0.0040087027947964355,granite,1341251,1621253.0,33180,0.011326845374564234,kitchen-s,9168142,773906.0,263327,0.027206797261745637,chequered,1557818,4054.0,703,0.00045030358660721548,top,389265,740637.0,17012,0.015286326591127605
93,object,ceiling,0.048585212952650864,ceiling,12335942,1374576.0,635264,0.048585212952650864,yellow-c,34739742,3082006.0,231335,0.0061540957264821748,painted,13701711,1595207.0,164893,0.010896955298448158,conference_room-s,2349496,1030000.0,42768,0.012817346814004617,spiralled,1634432,106704.0,32346,0.018929183808425846,wheel,1540612,913241.0,15399,0.0063150668415315608
165,object,plant,0.048557435074289008,plant,3826627,2924725.0,312647,0.048557435074289008,green-c,64303167,3629940.0,2021503,0.030669910566885915,food,1124215,591915.0,33871,0.020134236166963589,creek-s,587374,1415730.0,67107,0.034662760324525296,frilly,1647201,162965.0,22653,0.01267291482635371,wheel,1540612,1275887.0,6841,0.0024348159099790794
255,texture,swirly,0.048492447179532105,signboard,672140,1797378.0,85361,0.035803430730442669,white-c,73689572,3395652.0,531637,0.0069446386620655668,paper,478211,688526.0,14862,0.012902441671188279,skyscraper-s,4481919,941534.0,53173,0.0099013459260969636,swirly,1634432,855120.0,115141,0.048492447179532105,body,1312994,1088386.0,91390,0.03956294183091702
243,object,building,0.047535828767105777,building,35808068,2298565.0,1729230,0.047535828767105777,grey-c,161925849,3110242.0,912169,0.0055578064969712335,glass,2286730,267805.0,3629,0.0014226318021910646,building_facade-s,3205019,1914315.0,186945,0.037901511823175339,chequered,1557818,518503.0,87000,0.043733515103897259,balcony,323043,1516644.0,60467,0.033985117073773899
25,scene,skyscraper-s,0.04715467406085052,skyscraper,1293433,1781502.0,105166,0.035412181890241298,blue-c,62464739,3022292.0,439979,0.006764011380561874,glass,2286730,1174736.0,38359,0.011205901539157263,skyscraper-s,4481919,1268933.0,258968,0.04715467406085052,chequered,1557818,68306.0,60072,0.038358879526350337,monitor,143991,879845.0,21773,0.021728174775438272
214,part,hair,0.046116578998600749,person,14745720,1399849.0,363242,0.023015744129493705,orange-c,30864899,3169190.0,374836,0.011136194852571446,tile,4040367,1688586.0,58392,0.010297393855740199,podium-indoor-s,153228,528079.0,6066,0.0089834592389976316,stratified,1596125,114902.0,13241,0.0077989805546753244,hair,1180293,1114166.0,101148,0.046116578998600749
141,object,floor,0.045960483864544703,floor,20690801,2028719.0,998317,0.045960483864544703,brown-c,185306464,3660416.0,1633315,0.0087187525631084849,carpet,4490516,1600552.0,142753,0.023998897166676615,garage-indoor-s,829985,1230807.0,26195,0.01287478552263667,sprinkled,1749353,29654.0,5848,0.0032980685883217467,foot,168274,1274008.0,2514,0.001746114651805013
87,texture,lined,0.045715028696658389,road,13092677,2376460.0,645469,0.043543136557024888,grey-c,161925849,3834014.0,1336400,0.0081277937808669071,tile,4040367,705450.0,29742,0.0063065154816240197,street-s,28615329,1268066.0,472259,0.016057149237622102,lined,1596125,567336.0,94579,0.045715028696658389,crosswalk,246024,1527216.0,68884,0.040416438819119951
128,object,person,0.045395268067066168,person,14745720,1394908.0,700891,0.045395268067066168,white-c,73689572,2986291.0,727021,0.0095725093478054614,fabric,8700788,1633096.0,179381,0.017665167857058094,clean_room-s,127690,444030.0,4899,0.0086429401874665891,bumpy,2119654,55727.0,6616,0.0030505840881792172,arm,2339418,1123816.0,131593,0.039497953110794348
138,texture,banded,0.044419734845977638,railing,891077,1957370.0,104530,0.038095175619379161,black-c,142117568,3530958.0,768482,0.0053042639882135874,fabric,8700788,920314.0,46530,0.0048597472555431198,jail_cell-s,242611,1238410.0,46284,0.032259570917875541,banded,2617645,522381.0,133547,0.044419734845977638,headboard,509067,992003.0,18076,0.012188855787683564
66,object,windowpane,0.04316801998387506,windowpane,8991243,2487853.0,475024,0.04316801998387506,green-c,64303167,3754338.0,1665565,0.025086855422510625,glass,2286730,1191112.0,89139,0.026304754355870076,window_seat-s,587374,1336370.0,23966,0.012615158192167717,veined,1838736,157044.0,13647,0.0068850072119277569,pane,489020,1525443.0,62192,0.031856233074199228
203,texture,studded,0.042739148356748816,chandelier,184083,1199739.0,34189,0.025332071755803244,yellow-c,34739742,3053259.0,435459,0.011656521727259251,food,1124215,1313722.0,52285,0.021916440453175902,bakery-shop-s,727833,672883.0,22727,0.01649287476169984,studded,1621663,596849.0,90931,0.042739148356748816,shade,200733,759871.0,9970,0.010487737657184573
108,texture,spiralled,0.04267377008757451,arcade,124128,1656843.0,23293,0.013252142883963957,brown-c,185306464,3244704.0,930374,0.0049588000357785504,metal,3525611,945610.0,22157,0.0049801486335103295,cloister-indoor-s,268149,959391.0,33911,0.028410000092155937,spiralled,1634432,382586.0,82551,0.04267377008757451,wheel,1540612,834436.0,28998,0.012360350376164191
100,part,shop window,0.042458641251302075,bus,1654056,1755161.0,48475,0.014423898055846001,yellow-c,34739742,2929916.0,225622,0.0060255790802038545,glass,2286730,1221548.0,32498,0.0093498437760732838,casino-indoor-s,663988,1235823.0,35410,0.018992695240991609,grid,1712438,6280.0,642,0.00037367380721225373,shop window,238282,1032694.0,51766,0.042458641251302075
126,object,water,0.042336426887439375,water,5727011,1968095.0,312551,0.042336426887439375,grey-c,161925849,3313731.0,909673,0.0055356509147175504,tile,4040367,1269281.0,115113,0.022160405118071203,airport_terminal-s,1506742,1281478.0,97391,0.036193678602393538,chequered,1557818,29554.0,5487,0.0034686465830322684,crosswalk,246024,916254.0,2753,0.0023742480757206613
59,part,hair,0.042261184044050958,person,14745720,1217575.0,417337,0.026845370352859565,black-c,142117568,3117439.0,1002023,0.006947252786505478,painted,13701711,1824461.0,44037,0.0028443751459343303,banquet_hall-s,127690,586179.0,11968,0.017050837653743191,dotted,2987946,85206.0,15066,0.0049266109586192149,hair,1180293,850333.0,82337,0.042261184044050958
48,scene,street-s,0.042129724163004013,building,35808068,2960718.0,1183139,0.03147847900556295,white-c,73689572,3120079.0,590382,0.0077458365547956121,brick,429710,149100.0,861,0.001489750825764903,street-s,28615329,2118992.0,1242483,0.042129724163004013,bubbly,1545049,22772.0,3930,0.0025129628599435639,roof,451342,1641000.0,10058,0.0048302729118602453
181,texture,woven,0.04190153439975336,floor,20690801,1017035.0,220978,0.010284332869887258,yellow-c,34739742,3502503.0,258725,0.0068115066744735614,carpet,4490516,655028.0,84319,0.016659800739939442,desert-sand-s,280918,561823.0,15440,0.018663098436965505,woven,1813198,1688010.0,140806,0.04190153439975336,screen,689450,612734.0,7010,0.0054124001871563203
192,texture,banded,0.04132011150169107,curtain,3163657,1199232.0,138567,0.032802186954498262,orange-c,30864899,3051788.0,276812,0.0082286869377487283,painted,13701711,1264582.0,109415,0.0073646024420473801,corridor-s,1557818,796614.0,44666,0.019337889639037029,banded,2617645,324530.0,116747,0.04132011150169107,door frame,225659,686722.0,10239,0.011349654488982888
106,object,mountain,0.041240591194165205,mountain,5559015,2706812.0,327386,0.041240591194165205,green-c,64303167,3482324.0,837235,0.012505702911812968,food,1124215,621351.0,13948,0.0080548943242678243,coast-s,1123672,1349956.0,58370,0.02416719042023668,frilly,1647201,138390.0,11837,0.0066734169450780659,torso,7789829,1154986.0,75704,0.0085356920214438633
186,object,person,0.041102102103472829,person,14745720,1220246.0,630327,0.041102102103472829,pink-c,18799488,3109390.0,312998,0.014493412632409514,skin,180884,1821521.0,33646,0.01708995362052948,ball_pit-s,280918,251355.0,6178,0.011743126241458292,freckled,1583356,88459.0,9240,0.005557644016059426,arm,2339418,1130802.0,122757,0.03667165253208176
10,object,bus,0.040840552901545174,bus,1654056,2025867.0,144393,0.040840552901545174,red-c,21346526,3131076.0,232838,0.0096036406046270447,glass,2286730,976707.0,13844,0.0042602258190487241,supermarket-s,395839,978922.0,17860,0.013162345668549142,banded,2617645,118691.0,50660,0.018863034856028797,body,1312994,1313563.0,54932,0.021360812715695329
197,material,wood,0.040805933353277923,cabinet,5413623,1426834.0,246259,0.037344799170422244,orange-c,30864899,3617406.0,1275943,0.038424654889927419,wood,9978559,2138767.0,475073,0.040805933353277923,kitchen-s,9168142,1072761.0,219970,0.021951049867312753,braided,1596125,38493.0,5030,0.0030866697594729466,drawer,550426,1019808.0,50070,0.032937235719303973
169,texture,lined,0.040777642793534685,grass,13100838,2563279.0,462251,0.030407517077179869,green-c,64303167,3624255.0,895583,0.013360561389342161,painted,13701711,433211.0,51749,0.0036745270401776645,forest-broadleaf-s,1238593,1104535.0,54566,0.023842919702415751,lined,1596125,585908.0,85492,0.040777642793534685,crosswalk,246024,1375969.0,9399,0.0058284974395291069
58,texture,fibrous,0.040572805284101676,plant,3826627,1329834.0,102430,0.020266990843546467,green-c,64303167,2576226.0,595312,0.008981221298067027,glass,2286730,607745.0,12049,0.0041801593518792854,wheat_field-s,178766,588648.0,29359,0.039778878267879764,fibrous,1864274,634313.0,97422,0.040572805284101676,head,5034747,782395.0,35666,0.0061690128956688565
125,object,tree,0.040481626735348823,tree,21530467,3083594.0,957650,0.040481626735348823,green-c,64303167,3496832.0,808005,0.012061217344866612,fabric,8700788,353734.0,21498,0.0023799338958913428,highway-s,4149925,1390628.0,127186,0.023494804619749593,potholed,1608894,117920.0,11753,0.0068528174799613543,torso,7789829,1405670.0,28716,0.003132614789725032
115,texture,cobwebbed,0.040472569122848502,bicycle,1169902,1659126.0,62832,0.022714225600788954,black-c,142117568,2824417.0,598245,0.0041445856952300117,carpet,4490516,928893.0,13779,0.0025490090886723655,carrousel-s,204304,794047.0,11538,0.011692184841504926,cobwebbed,1532280,210086.0,67775,0.040472569122848502,wheel,1540612,960702.0,37297,0.015136665047359657
19,object,water,0.040418822363302902,water,5727011,2640908.0,325082,0.040418822363302902,blue-c,62464739,3838207.0,1751634,0.027135529019146815,glass,2286730,727573.0,12385,0.0041256956385883961,swimming_pool-outdoor-s,268149,1508747.0,55564,0.032279653198801855,crystalline,1557818,397856.0,25504,0.01321334390235057,screen,689450,1128306.0,18574,0.010323580382640555
207,object,building,0.040064703309511708,building,35808068,2854641.0,1489340,0.040064703309511708,pink-c,18799488,3731186.0,421441,0.019061764829200543,brick,429710,774307.0,15255,0.012832678029748596,street-s,28615329,1978824.0,696600,0.023299565686864074,stratified,1596125,172950.0,22420,0.012835963598993505,roof,451342,1682567.0,17130,0.0080924839106963926
167,texture,frilly,0.03983795862962089,flower,600618,1453789.0,35873,0.017771808649247423,pink-c,18799488,3254542.0,702709,0.032911734126427117,fabric,8700788,1308383.0,82752,0.0083365411030906517,childs_room-s,983213,702500.0,31311,0.018925871704700552,frilly,1647201,652436.0,88103,0.03983795862962089,arm,2339418,1013558.0,30791,0.0092682978220658997
244,object,ceiling,0.039598702053474578,ceiling,12335942,2194370.0,553465,0.039598702053474578,white-c,73689572,3821816.0,660142,0.0085898672352039684,metal,3525611,1019109.0,62702,0.013989680541220495,airport_terminal-s,1506742,1184559.0,54611,0.02071195324440871,braided,1596125,372997.0,36823,0.019056574577743922,crosswalk,246024,1137156.0,12550,0.0091563733465632596
194,texture,chequered,0.039437450985584967,shelf,1955244,1536838.0,83942,0.024629856754710782,white-c,73689572,3027674.0,336185,0.0044014183044668621,glass,2286730,991953.0,19400,0.005952229370692879,closet-s,1008751,1020106.0,37986,0.019080091075715101,chequered,1557818,365371.0,72968,0.039437450985584967,drawer,550426,823761.0,25574,0.018963186622107307
195,object,signboard,0.039240939311428427,signboard,672140,1928575.0,98201,0.039240939311428427,red-c,21346526,2944732.0,275537,0.011473192913925007,glass,2286730,1007451.0,25055,0.0076641279657009244,shopfront-s,204304,878130.0,12063,0.011269924166480594,swirly,1634432,100353.0,36199,0.021311255361812709,body,1312994,1304214.0,82832,0.032683390309882987
231,object,motorbike,0.038952165056534711,motorbike,1463055,1926168.0,127068,0.038952165056534711,green-c,64303167,3825487.0,899920,0.013385942980868865,food,1124215,1303869.0,10887,0.004503977127226287,greenhouse-indoor-s,370301,700749.0,15830,0.015001611038456436,fibrous,1864274,579612.0,71590,0.030177515790609604,wheel,1540612,1255276.0,103219,0.038333341379872536
185,texture,lined,0.038358826083352511,fence,2262283,2355953.0,79108,0.017428017011196863,white-c,73689572,3226273.0,493183,0.0064533606536762616,tile,4040367,567905.0,14804,0.0032228372985291286,building_facade-s,3205019,1183840.0,59919,0.013841494684611013,lined,1596125,195180.0,66174,0.038358826083352511,body,1312994,1362675.0,57593,0.021998215483431345
83,texture,cobwebbed,0.038040104817192791,road,13092677,2148339.0,353533,0.023746996050306154,grey-c,161925849,3852260.0,1555847,0.0094740322112966627,tile,4040367,1072793.0,62777,0.012430146386917586,highway-s,4149925,1224330.0,115703,0.022002825112312288,cobwebbed,1532280,384214.0,70232,0.038040104817192791,roof,451342,1167020.0,6611,0.0041017502083138153
122,texture,cobwebbed,0.038035002109458545,ceiling,12335942,1738108.0,152409,0.010947631820128102,black-c,142117568,4181027.0,1526480,0.010544019475021139,carpet,4490516,1757078.0,81104,0.013152376797821776,carrousel-s,204304,922145.0,19067,0.01721808734474644,cobwebbed,1532280,487733.0,74016,0.038035002109458545,torso,7789829,848875.0,31302,0.0036366373965105846
44,object,table,0.037953264323050115,table,4870973,1205413.0,222186,0.037953264323050115,white-c,73689572,2679972.0,492940,0.0064966007176599522,ceramic,691369,1356799.0,25781,0.012747807417670308,conference_room-s,2349496,783860.0,74771,0.024446271723689222,dotted,2987946,28608.0,4927,0.0016359927706850815,top,389265,772171.0,34840,0.030925016598674235
206,texture,flecked,0.037625240290386504,grandstand,524619,1932291.0,40565,0.016787751749025904,purple-c,11026903,3744214.0,150072,0.010264109029142581,carpet,4490516,868277.0,143393,0.02749415193465506,ball_pit-s,280918,946583.0,23024,0.019115350479917841,flecked,1608894,982574.0,93969,0.037625240290386504,pot,428835,1012176.0,8749,0.0061085192513660206
137,texture,fibrous,0.037429035286771078,painting,2243633,1533643.0,89336,0.02422382142876511,yellow-c,34739742,2844133.0,410567,0.011044672161003266,glass,2286730,818310.0,24802,0.0080519752045134178,throne_room-s,127690,957786.0,16102,0.015057407417797703,fibrous,1864274,481518.0,84633,0.037429035286771078,pane,489020,753529.0,4518,0.0036493431909217135
56,object,road,0.037292426755493532,road,13092677,1988668.0,542200,0.037292426755493532,grey-c,161925849,2615598.0,813652,0.0049695410605144963,carpet,4490516,622964.0,51445,0.010162908790634596,street-s,28615329,1398913.0,628503,0.021388027709631531,potholed,1608894,13141.0,3992,0.0024671779427369979,wheel,1540612,1302209.0,33985,0.012099318009310618
183,texture,banded,0.037039889211861431,sky,37221416,2148922.0,629475,0.01624834738451748,blue-c,62464739,3622565.0,2321745,0.036410642930300351,glass,2286730,862942.0,27954,0.0089546845679206125,skyscraper-s,4481919,1187124.0,123426,0.022256495535122604,banded,2617645,560455.0,113512,0.037039889211861431,screen,689450,1059556.0,41713,0.024432244494647374
4,object,armchair,0.036853843002203596,armchair,1062723,1278156.0,83204,0.036853843002203596,red-c,21346526,2821389.0,147809,0.0061535531941449388,leather,479813,1625786.0,20542,0.0098520088419645126,living_room-s,9793823,953507.0,219419,0.020841646552673176,chequered,1557818,58750.0,38718,0.024538454225686852,seat cushion,347071,859367.0,34038,0.029032753326509723
249,color,orange-c,0.036295012444390304,pitch,163413,1527956.0,40578,0.024580943317476289,orange-c,30864899,3725900.0,1211502,0.036295012444390304,wood,9978559,1921930.0,288706,0.024863192844716442,baseball_field-s,140459,984715.0,23970,0.021767084028027503,banded,2617645,124894.0,39490,0.014609428093978319,drawer,550426,944461.0,13747,0.0092813643544837083
196,texture,stratified,0.036220176374025824,mountain,5559015,1584557.0,98402,0.013967299582550882,pink-c,18799488,3350101.0,555229,0.025711759922498283,food,1124215,1168753.0,61764,0.027681915235003164,butchers_shop-s,140459,729099.0,12371,0.014432090080694177,stratified,1596125,724316.0,81109,0.036220176374025824,hand,405864,981370.0,22732,0.016659557846012685
9,object,building,0.036025846672424915,building,35808068,2341030.0,1326563,0.036025846672424915,grey-c,161925849,3499419.0,923553,0.0056142454198729779,wood,9978559,910351.0,34921,0.0032173424903968488,street-s,28615329,1867124.0,977143,0.033117530369957134,meshed,1787660,20827.0,2761,0.0015290248908195374,balcony,323043,1376450.0,17094,0.010160491060681801
198,object,tree,0.035715948572503167,tree,21530467,2449367.0,826928,0.035715948572503167,green-c,64303167,3418766.0,1215800,0.018281020789466137,painted,13701711,488605.0,52485,0.0037123799258882073,waterfall-block-s,331994,1135793.0,27108,0.018816127673131906,gauzy,1659970,432957.0,50720,0.024835876088956703,clouds,118939,1154005.0,6124,0.0048341516553259342
171,part,roof,0.034586067880436305,ground,7934379,2560288.0,339209,0.033401644711641761,grey-c,161925849,3535438.0,1512019,0.0092224809445321833,carpet,4490516,716374.0,71210,0.013865739298398655,bow_window-outdoor-s,293687,1006982.0,13264,0.010302896136025572,potholed,1608894,327476.0,40525,0.021375692633100279,roof,451342,1579866.0,67903,0.034586067880436305
118,texture,paisley,0.034512449064869832,car,5435238,1945789.0,124202,0.017115198451113263,black-c,142117568,3716094.0,1289728,0.0089227404036201202,carpet,4490516,1039036.0,46594,0.0084979677028348567,rubble-s,127690,997056.0,10162,0.009117302957874867,paisley,1583356,788390.0,79124,0.034512449064869832,wheel,1540612,1088053.0,27896,0.010726058331208961
91,object,sky,0.034494902988299915,sky,37221416,2579654.0,1327154,0.034494902988299915,blue-c,62464739,3268038.0,1030428,0.015925666006345457,glass,2286730,565403.0,10652,0.0037487493317745219,highway-s,4149925,1360281.0,153806,0.028714435068329474,lined,1596125,65363.0,13487,0.008183854257369989,stern,187807,1283707.0,5124,0.0034942955148357531
220,object,car,0.034194934916203623,car,5435238,2064542.0,247975,0.034194934916203623,blue-c,62464739,3067249.0,466176,0.0071646842738241701,glass,2286730,1026294.0,16399,0.0049744814772684186,highway-s,4149925,1175937.0,62420,0.0118591598425517,crosshatched,1774891,10347.0,3400,0.0019081420420936134,screen,689450,1311745.0,21566,0.010893960434000512
40,texture,lacelike,0.033643608384329851,dog,3854036,1055408.0,74285,0.015363507177323434,white-c,73689572,3018914.0,1098261,0.014525297339083438,fabric,8700788,994271.0,60631,0.0062931603204673904,martial_arts_gym-s,191535,364069.0,12482,0.022981945124668123,lacelike,1557818,972586.0,82361,0.033643608384329851,torso,7789829,802583.0,107578,0.012678857358906491
187,object,floor,0.033386244755978421,floor,20690801,2062225.0,735096,0.033386244755978421,brown-c,185306464,4063555.0,2381812,0.01273776586349106,wood,9978559,1649627.0,321297,0.028416039106778177,badlands-s,319225,1221076.0,28118,0.018594310344713569,matted,1621663,290357.0,26466,0.014036193076411496,torso,7789829,1088542.0,23067,0.0026048795162763468
211,part,roof,0.033080912579119659,house,1865979,1462661.0,92290,0.028516693188313996,brown-c,185306464,2703676.0,976246,0.0052196207816750046,metal,3525611,1215182.0,16430,0.0034777175250928008,house-s,702295,946387.0,15647,0.00958154601707863,braided,1596125,13356.0,2679,0.0016672869463692478,roof,451342,831854.0,41090,0.033080912579119659
129,object,motorbike,0.032428558374584679,motorbike,1463055,2141150.0,113208,0.032428558374584679,purple-c,11026903,3314166.0,122283,0.0086001013026006587,fabric,8700788,1113336.0,19712,0.0020125761505642198,airport_terminal-s,1506742,1045423.0,39503,0.015721573375169443,paisley,1583356,86517.0,9705,0.0058457939196515053,wheel,1540612,1309464.0,40673,0.014477453038955252
168,object,cat,0.032044480096779869,cat,4228548,1582815.0,180440,0.032044480096779869,green-c,64303167,3845000.0,432651,0.0063892446747359942,metal,3525611,1552667.0,50184,0.0099807203286175639,supermarket-s,395839,197496.0,4908,0.0083408817066518027,waffled,1583356,660531.0,67207,0.030875921127588805,muzzle,678509,1427121.0,31840,0.015353531456897758
161,object,fence,0.031851038043641269,fence,2262283,2382094.0,143362,0.031851038043641269,grey-c,161925849,3252069.0,947887,0.0057717032276514641,glass,2286730,677675.0,11234,0.003804046565539212,building_facade-s,3205019,1379693.0,65485,0.014490309957875539,crosshatched,1774891,51623.0,13117,0.0072333857395815698,balcony,323043,1323693.0,27436,0.016943123571913792
172,scene,castle-s,0.031725904112291377,building,35808068,2357318.0,727625,0.019435590712809987,grey-c,161925849,3295737.0,877623,0.0053401596504034652,tile,4040367,782621.0,22622,0.0047125573341699365,castle-s,881061,1441061.0,71406,0.031725904112291377,woven,1813198,131274.0,13127,0.0067968177617152813,body,1312994,1104178.0,7563,0.0031386834959530778
233,object,building,0.031688753957445484,building,35808068,2221885.0,1168106,0.031688753957445484,pink-c,18799488,3074520.0,174174,0.0080265130138783558,skin,180884,583931.0,3088,0.0040539458362379172,street-s,28615329,1399549.0,506988,0.017181438591508915,woven,1813198,206093.0,26537,0.013316746572833375,head,5034747,1399453.0,138160,0.021943952071460791
201,texture,chequered,0.031449614097306462,ground,7934379,2025187.0,275712,0.028471309046997198,white-c,73689572,3467830.0,641967,0.0083900326777205155,carpet,4490516,881178.0,69160,0.01304282065895287,volleyball_court-outdoor-s,140459,858561.0,10676,0.010801907028322122,chequered,1557818,603694.0,65906,0.031449614097306462,base,73996,1358369.0,2201,0.001538984340257481
237,scene,creek-s,0.03126184672598456,rock,1965710,1702223.0,99153,0.027783444202220366,pink-c,18799488,3447338.0,216485,0.0098266749479728882,fabric,8700788,1131084.0,163558,0.016916910228608629,creek-s,587374,672136.0,38181,0.03126184672598456,frilly,1647201,670358.0,55172,0.024386632348930577,torso,7789829,1073988.0,74863,0.008517850929701077
71,part,screen,0.031236367218466937,tvmonitor,1035941,1264536.0,63585,0.028425601236000665,white-c,73689572,2627194.0,479829,0.0063271147145618498,metal,3525611,1281714.0,33830,0.0070870504735000249,kitchen-s,9168142,796067.0,128291,0.013043114023520734,chequered,1557818,19180.0,4254,0.002704826723230227,screen,689450,849430.0,46613,0.031236367218466937
73,part,leg,0.031134840113499516,person,14745720,1828058.0,329745,0.020299453959493927,black-c,142117568,3352387.0,1327138,0.0092071046453879139,fabric,8700788,1252000.0,37028,0.0037342573842045392,airport_terminal-s,1506742,1017483.0,40959,0.016494004266961331,striped,2477186,178834.0,59244,0.022814443756411798,leg,2832633,1157467.0,120480,0.031134840113499516
22,object,person,0.030530426336204824,person,14745720,1282973.0,474865,0.030530426336204824,red-c,21346526,2784524.0,190085,0.0079397384357731606,food,1124215,1483846.0,12548,0.0048344970724477207,dugout-s,140459,504939.0,6194,0.0096901771578400634,sprinkled,1749353,66795.0,11360,0.006294368091986427,arm,2339418,906508.0,56179,0.01761236862986312
225,object,grass,0.030345264148993429,grass,13100838,2521600.0,460105,0.030345264148993429,yellow-c,34739742,3370164.0,409006,0.010848706529552344,wood,9978559,800731.0,59454,0.0055461669376285234,highway-s,4149925,1164892.0,87931,0.01682282720533794,stratified,1596125,122023.0,19004,0.011184455231575428,roof,451342,1380569.0,11962,0.0065727116529089554
247,scene,mountain_snowy-s,0.030289765809412388,mountain,5559015,1517741.0,147135,0.021232762946198646,black-c,142117568,2711280.0,943849,0.006559745675780976,carpet,4490516,1000655.0,40174,0.0073700279049869226,mountain_snowy-s,1825967,770186.0,76325,0.030289765809412388,lacelike,1557818,173322.0,20219,0.011817611683999437,wing,328483,820851.0,8940,0.0078393958579227874
89,scene,art_gallery-s,0.030268169583106377,painting,2243633,1458674.0,83027,0.022940198050440973,white-c,73689572,3021591.0,658539,0.0086589911743216123,painted,13701711,1647716.0,136274,0.0089576434286830608,art_gallery-s,970444,1106385.0,61015,0.030268169583106377,spiralled,1634432,20243.0,2954,0.0017884376356539634,frame,138092,943198.0,6640,0.0061787558740054906
101,object,person,0.030215510174293948,person,14745720,1855216.0,486894,0.030215510174293948,pink-c,18799488,2885366.0,101241,0.0046906419235741483,fabric,8700788,988947.0,21700,0.0022445098719646754,lighthouse-s,600143,568674.0,16988,0.014748717040463471,wrinkled,1583356,66546.0,5458,0.0033190549510959326,head,5034747,1423405.0,162984,0.025890333665439906
