unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
14,texture,zigzagged,0.019682555900324507,house,1865979,1691789.0,53180,0.015174394251193008,white-c,73689572,2944902.0,379597,0.0049780029151446931,ceramic,691369,1005287.0,10106,0.0059921140790370874,abbey-s,408608,904343.0,17239,0.01330465412066879,zigzagged,1647201,189129.0,35446,0.019682555900324507,roof,451342,1008191.0,22334,0.015539949582486489
163,object,floor,0.019646276215057816,floor,20690801,1563032.0,428781,0.019646276215057816,brown-c,185306464,3409215.0,1770337,0.0094698107000708263,carpet,4490516,1740912.0,50729,0.0082076477110436859,conference_room-s,2349496,1072962.0,34745,0.010256181677727717,braided,1596125,11703.0,2626,0.0016359311787550726,top,389265,960463.0,1736,0.0012878414708692634
251,part,body,0.019176375626187174,signboard,672140,1501710.0,38458,0.018009808035245989,pink-c,18799488,2985989.0,107438,0.0049560755933689389,paper,478211,1222472.0,8822,0.0052143763583414951,kitchen-s,9168142,916166.0,102095,0.010227691995752845,sprinkled,1749353,135242.0,19625,0.010522957473846765,body,1312994,971126.0,42977,0.019176375626187174
147,object,building,0.019175957541628874,building,35808068,2525172.0,721246,0.019175957541628874,white-c,73689572,3241694.0,377219,0.0049274860674576749,glass,2286730,732613.0,5814,0.0019292995023442614,skyscraper-s,4481919,1532244.0,103701,0.017545328943828757,crosshatched,1774891,29446.0,4932,0.0027409060217127327,balcony,323043,1164072.0,4492,0.0030297654899458593
48,scene,conference_room-s,0.019158266525901038,wall,49711970,1133328.0,664431,0.013240723800168698,grey-c,161925849,2881998.0,978798,0.0059745082204560682,painted,13701711,1731857.0,197629,0.012971238595796426,conference_room-s,2349496,821671.0,59612,0.019158266525901038,chequered,1557818,18184.0,13138,0.0084063616539890862,shade,200733,794848.0,2627,0.0026456411878093044
170,texture,braided,0.018782475059948862,ceiling,12335942,1554167.0,230541,0.016877620141427605,orange-c,30864899,3200937.0,385572,0.011448010027474843,wood,9978559,1201769.0,123016,0.011125307850587919,runway-s,178766,941222.0,13947,0.012609839960724784,braided,1596125,326343.0,35443,0.018782475059948862,drawer,550426,861317.0,13914,0.009954007249813818
244,object,mountain,0.018782183714650142,mountain,5559015,2109657.0,141379,0.018782183714650142,green-c,64303167,2991887.0,330907,0.0049415547695993199,food,1124215,599727.0,8070,0.0047031480203651556,coast-s,1123672,1066649.0,23035,0.010628500345593522,potholed,1608894,278884.0,21440,0.011487736947969767,coach,701489,960785.0,4341,0.0026183205232057027
196,part,body,0.018751515537690649,seat,1515079,1852981.0,55289,0.016689653465331591,red-c,21346526,2868516.0,135621,0.0056322367551944041,carpet,4490516,764313.0,39228,0.0075212808648514335,auditorium-s,497991,1130954.0,25671,0.01601161124049913,perforated,1825967,182739.0,17812,0.0089467344820969869,body,1312994,989307.0,42377,0.018751515537690649
102,object,floor,0.018596109682010729,floor,20690801,1945058.0,413254,0.018596109682010729,white-c,73689572,3825680.0,1386961,0.018218732901806506,carpet,4490516,1550547.0,65557,0.010970953756886864,bedroom-s,19511032,1026703.0,153416,0.0075261773523069373,stained,1723815,219288.0,25542,0.01332004562045223,torso,7789829,1317593.0,51024,0.0056340280098114062
45,texture,chequered,0.01845951525930456,curtain,3163657,1641447.0,46859,0.0098479586486193964,white-c,73689572,4027740.0,532969,0.0069051439616451748,fabric,8700788,1888015.0,72789,0.0069217290886071474,bathroom-s,9423522,877087.0,75827,0.0074160016321130366,chequered,1557818,147512.0,30909,0.01845951525930456,arm,2339418,1049052.0,26394,0.007850506651247622
