unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou,color-label,color-truth,color-activation,color-intersect,color-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,part-label,part-truth,part-activation,part-intersect,part-iou
1697,texture,waffled,0.070347155827353319,bed,5899566,1685346.0,358311,0.049582230982449425,pink-c,18491188,3354894.0,135855,0.0062576499084970412,fabric,8556493,1246411.0,226690,0.023672194460148864,geodesic_dome-outdoor-s,250880,1095017.0,51247,0.039583671262503381,waffled,1555456,339873.0,124568,0.070347155827353319,torso,7669375,1014275.0,96140,0.011195329030184536
682,texture,scaly,0.070341473990677222,pool table,435101,1204715.0,30907,0.019209911809804036,pink-c,18491188,2832526.0,111980,0.0052791535100336446,fabric,8556493,1430995.0,72641,0.0073264872367672443,poolroom-home-s,1317120,666126.0,57286,0.029744127603896237,scaly,1568000,159879.0,113554,0.070341473990677222,hand,398768,897580.0,29602,0.0233685363916681
1912,texture,potholed,0.070308291000067052,car,5354795,2313821.0,443318,0.061356362049011681,blue-c,61494563,3371440.0,361047,0.0055971978339152727,food,1104991,768779.0,21992,0.011876153621006406,street-s,28111104,1258756.0,479550,0.016598991149627679,potholed,1580544,271008.0,121628,0.070308291000067052,windshield,67640,1381125.0,15292,0.010667797719245496
1403,scene,staircase-s,0.070249664371691695,stairway,494268,1234957.0,74549,0.045053533138813884,brown-c,182265724,2933890.0,750745,0.004070206578496288,concrete,383195,962564.0,7399,0.0055284079022086732,staircase-s,865536,724078.0,104340,0.070249664371691695,paisley,1555456,134688.0,11483,0.0068405711456929067,coach,689166,481549.0,10349,0.0089187377086195219
605,scene,coast-s,0.070232822195976277,sea,2272224,2485502.0,187610,0.041051474404588416,green-c,63326720,3294864.0,695677,0.010552406961955032,fur,103337,355721.0,4012,0.008816691059804942,coast-s,1103872,1171489.0,149318,0.070232822195976277,cobwebbed,1505280,395416.0,68405,0.037333043714126192,torso,7669375,905324.0,69865,0.0082147399937494373
1118,object,car,0.070160361344831293,car,5354795,2060588.0,486157,0.070160361344831293,white-c,72511065,3077648.0,317794,0.0042220023911226593,brick,422315,816237.0,5408,0.0043855381042278924,wine_cellar-barrel_storage-s,263424,1062064.0,26601,0.020479841587451409,veined,1806336,81481.0,11178,0.0059563933180542452,muzzle,666221,1252695.0,27136,0.014344162640476166
1933,texture,potholed,0.070143405005731144,mountain,5469345,2338549.0,404709,0.054666876486269084,blue-c,61494563,3250432.0,562268,0.0087604255269490179,food,1104991,355080.0,10746,0.0074144860538526555,mountain_snowy-s,1793792,1414675.0,148396,0.048494299642067126,potholed,1580544,493029.0,135914,0.070143405005731144,pot,422616,634870.0,8192,0.0078071541436432494
1486,texture,spiralled,0.07012641879008405,horse,1230680,1525063.0,128318,0.048837930673568231,orange-c,30348501,2781520.0,145072,0.0043981271579349723,food,1104991,721054.0,71825,0.040944123314065509,labyrinth-outdoor-s,125440,443458.0,16328,0.029549197386756428,spiralled,1605632,493925.0,137586,0.07012641879008405,muzzle,666221,1052422.0,52819,0.031707431277253777
312,scene,office-s,0.070052684525556602,airplane,1293178,2178785.0,146037,0.043908673855040672,black-c,139916835,3366736.0,801284,0.0056237446553619678,paper,471706,1373574.0,13251,0.0072329641070092232,office-s,1542912,1220544.0,180914,0.070052684525556602,,24924928,0.0,170308,0.0068798470750106441,monitor,141433,1412093.0,38773,0.025596912499925732
660,object,bus,0.069941563403527515,bus,1628191,1945080.0,233583,0.069941563403527515,red-c,21004512,3136024.0,125982,0.0052460686965079594,glass,2246413,1131732.0,19015,0.0056606919053445387,laundromat-s,363776,522487.0,15094,0.017326144525344679,paisley,1555456,151936.0,35048,0.020957410676272346,torso,7669375,1564178.0,214341,0.023764936448993548
